|id|dialog|url|movie
1989|1989|"Aragorn: ""There is always hope."""|https://www.tk421.net/lotr/film/ttt/img/ttt1268.jpg|The Two Towers
1990|1990|[Inside, Aragorn puts on his armor.]|https://www.tk421.net/lotr/film/ttt/img/ttt1269.jpg|The Two Towers
1991|1991|[Legolas hands him his sword.]|https://www.tk421.net/lotr/film/ttt/img/ttt1270.jpg|The Two Towers
1992|1992|"Legolas: ""We have trusted you this far and you have not led us astray. Forgive me. I was wrong to despair."""|https://www.tk421.net/lotr/film/ttt/img/ttt1272.jpg|The Two Towers
1993|1993|[The armor falls to the ground.]||
1994|1994|" Gimli: ""It's a little tight across the chest."""|https://www.tk421.net/lotr/film/ttt/img/ttt1274.jpg|The Two Towers
1995|1995|[Legolas and Aragorn smile at the dwarf.]|https://www.tk421.net/lotr/film/ttt/img/ttt1276.jpg|The Two Towers
1996|1996|"Legolas: ""That is no orc horn!"""|https://www.tk421.net/lotr/film/ttt/img/ttt1277.jpg|The Two Towers
1997|1997|"Man: ""Send for the king. Open the gate!"""|https://www.tk421.net/lotr/film/ttt/img/ttt1278.jpg|The Two Towers
1998|1998|[The gates are opened, and an army of elves march in. Men stare in awe.]|https://www.tk421.net/lotr/film/ttt/img/ttt1279.jpg|The Two Towers
1999|1999|"Théoden: ""How is this possible?"""|https://www.tk421.net/lotr/film/ttt/img/ttt1280.jpg|The Two Towers
2000|2000|"Haldir: ""I bring word from Elrond of Rivendell. An alliance once existed between elves and men. Long ago we fought and died together."""|https://www.tk421.net/lotr/film/ttt/img/ttt1283.jpg|The Two Towers
2001|2001|[Aragorn, Legolas and Gimli rush down the stairs.]|https://www.tk421.net/lotr/film/ttt/img/ttt1285.jpg|The Two Towers
2002|2002|"Haldir: ""We come to honor that allegiance."""|https://www.tk421.net/lotr/film/ttt/img/ttt1286.jpg|The Two Towers
2003|2003|"Aragorn: ""Mae govannen, Haldir!"" (Welcome, Haldir!)"|https://www.tk421.net/lotr/film/ttt/img/ttt1287.jpg|The Two Towers
2004|2004|[Aragorn stands before the elf and then hugs him. Haldir, a little surprised, returns the gesture.]|https://www.tk421.net/lotr/film/ttt/img/ttt1288.jpg|The Two Towers
2005|2005|"Aragorn: ""You are "|https://www.tk421.net/lotr/film/ttt/img/ttt1290.jpg|The Two Towers
2006|2006|[Legolas comes down the stairs and embraces Haldir. The army of elves turn and lower their bows and shields in unison.]|https://www.tk421.net/lotr/film/ttt/img/ttt1291.jpg|The Two Towers
2007|2007|"Haldir: ""We are proud to fight alongside men, once more."""|https://www.tk421.net/lotr/film/ttt/img/ttt1295.jpg|The Two Towers
2008|2008|[Men and elves stand at Helm's Deep.]|https://www.tk421.net/lotr/film/ttt/img/ttt1297.jpg|The Two Towers
2009|2009|[Saruman's army slowly approaches, shouting and rumbling.]|https://www.tk421.net/lotr/film/ttt/img/ttt1300.jpg|The Two Towers
2010|2010|[Legolas and Gimli stand at the wall. Gimli has some trouble seeing over the wall.]|https://www.tk421.net/lotr/film/ttt/img/ttt1301.jpg|The Two Towers
2011|2011|[There is lightning and a rumble of thunder.]|https://www.tk421.net/lotr/film/ttt/img/ttt1304.jpg|The Two Towers
2012|2012|"Legolas: ""Your friends are with you, Aragorn."""|https://www.tk421.net/lotr/film/ttt/img/ttt1305.jpg|The Two Towers
2013|2013|"Gimli: ""Let's hope they last the night."""|https://www.tk421.net/lotr/film/ttt/img/ttt1306.jpg|The Two Towers
2014|2014|[Théoden and his men watch on as it starts to rain.]|https://www.tk421.net/lotr/film/ttt/img/ttt1308.jpg|The Two Towers
2015|2015|[The troops of Saruman walk forward, carrying torches and long spears.]|https://www.tk421.net/lotr/film/ttt/img/ttt1311.jpg|The Two Towers
2016|2016|[The women and children sit silently in the caves, listening.]|https://www.tk421.net/lotr/film/ttt/img/ttt1313.jpg|The Two Towers
2017|2017|[The Uruk-hai stop. Aragorn walks forward and looks down at the huge army.]|https://www.tk421.net/lotr/film/ttt/img/ttt1314.jpg|The Two Towers
2018|2018|"Gimli: ""What's happening out there?"""|https://www.tk421.net/lotr/film/ttt/img/ttt1316.jpg|The Two Towers
2019|2019|"Legolas: ""Shall I describe it to you? Or would you like me to find you a box?"""|https://www.tk421.net/lotr/film/ttt/img/ttt1317.jpg|The Two Towers
2020|2020|Gimli: (Laughs.)|https://www.tk421.net/lotr/film/ttt/img/ttt1320.jpg|The Two Towers
2021|2021|[The Uruks pound their spears and roar. The men and elves in the fortress ready their weapons.]|https://www.tk421.net/lotr/film/ttt/img/ttt1322.jpg|The Two Towers
2022|2022|[And old man accidentally shoots an arrow, hitting an orc.]|https://www.tk421.net/lotr/film/ttt/img/ttt1323.jpg|The Two Towers
2023|2023|[Everything goes silent, as the orc falls down, dead.]|https://www.tk421.net/lotr/film/ttt/img/ttt1324.jpg|The Two Towers
2024|2024|[The Uruks roar in anger and charge.]|https://www.tk421.net/lotr/film/ttt/img/ttt1325.jpg|The Two Towers
2025|2025|"Théoden: ""So it begins."""|https://www.tk421.net/lotr/film/ttt/img/ttt1326.jpg|The Two Towers
2026|2026|[As the army below runs forward, the elves prepare to shoot their arrows.]|https://www.tk421.net/lotr/film/ttt/img/ttt1329.jpg|The Two Towers
2027|2027|"Legolas: ""Faeg i-varv dîn na lanc a nu ranc."" (Their armor is weak at the neck and under the arms.)"|https://www.tk421.net/lotr/film/ttt/img/ttt1332.jpg|The Two Towers
2028|2028|"Aragorn: ""Leithio i philinn!"" (Fire!)"|https://www.tk421.net/lotr/film/ttt/img/ttt1333.jpg|The Two Towers
2029|2029|"Gimli: ""Anybody hit anything?"""|https://www.tk421.net/lotr/film/ttt/img/ttt1334.jpg|The Two Towers
2030|2030|"Théoden: ""Give them a volley."""|https://www.tk421.net/lotr/film/ttt/img/ttt1335.jpg|The Two Towers
2031|2031|"Gamling: ""Fire!"""|https://www.tk421.net/lotr/film/ttt/img/ttt1336.jpg|The Two Towers
2032|2032|[More arrows are shot.]|https://www.tk421.net/lotr/film/ttt/img/ttt1337.jpg|The Two Towers
2033|2033|"Aragorn: ""Tangado a chadad!"" (Keep firing!)"|https://www.tk421.net/lotr/film/ttt/img/ttt1339.jpg|The Two Towers
2034|2034|"Gimli: ""Come on! Send them to me!"""|https://www.tk421.net/lotr/film/ttt/img/ttt1341.jpg|The Two Towers
2035|2035|"Aragorn: ""Pendraid!"" (Ladders!)"|https://www.tk421.net/lotr/film/ttt/img/ttt1342.jpg|The Two Towers
2036|2036|[The Uruk-hai climb the ladders. Heavy fighting follows.]|https://www.tk421.net/lotr/film/ttt/img/ttt1344.jpg|The Two Towers
2037|2037|"Gimli: ""Legolas, two already!"""|https://www.tk421.net/lotr/film/ttt/img/ttt1352.jpg|The Two Towers
2038|2038|"Legolas: ""I'm on seventeen!"""|https://www.tk421.net/lotr/film/ttt/img/ttt1353.jpg|The Two Towers
2039|2039|"Gimli: ""Argh! I'll have no pointy-ear outscoring me!"""|https://www.tk421.net/lotr/film/ttt/img/ttt1354.jpg|The Two Towers
2040|2040|"Legolas: ""Nineteen!"""|https://www.tk421.net/lotr/film/ttt/img/ttt1356.jpg|The Two Towers
2041|2041|[More ladders rise against the walls.]|https://www.tk421.net/lotr/film/ttt/img/ttt1357.jpg|The Two Towers
2042|2042|[The Ents hover, making low voices. Treebeard approaches the hobbits.]|https://www.tk421.net/lotr/film/ttt/img/ttt1359.jpg|The Two Towers
2043|2043|"Treebeard: ""We have just agreed."""|https://www.tk421.net/lotr/film/ttt/img/ttt1360.jpg|The Two Towers
2044|2044|"Merry: ""Yes?"""|https://www.tk421.net/lotr/film/ttt/img/ttt1361.jpg|The Two Towers
2045|2045|"Treebeard: ""I have told your names to the Entmoot and we have agreed: you are not orcs."""|https://www.tk421.net/lotr/film/ttt/img/ttt1362.jpg|The Two Towers
2046|2046|"Pippin: ""Well that's good news."""|https://www.tk421.net/lotr/film/ttt/img/ttt1363.jpg|The Two Towers
2047|2047|"Merry: ""And what about Saruman? Have you come to a decision about him."""|https://www.tk421.net/lotr/film/ttt/img/ttt1364.jpg|The Two Towers
2048|2048|"Treebeard: ""Now don't be hasty, Master Meriadoc."""|https://www.tk421.net/lotr/film/ttt/img/ttt1365.jpg|The Two Towers
2049|2049|"Merry: ""Hasty?! Our friends are out there. They need our help! They cannot fight this war on their own."""|https://www.tk421.net/lotr/film/ttt/img/ttt1367.jpg|The Two Towers
2050|2050|"Treebeard: ""War, yes. It affects us all. But you must understand, young hobbit. It takes a long time to say anything in old Entish, and we never say anything unless it is worth taking a long time to say."""|https://www.tk421.net/lotr/film/ttt/img/ttt1368.jpg|The Two Towers
2051|2051|[The fighting at Helm's Deep continues. Gimli hacks away with his axe.]|https://www.tk421.net/lotr/film/ttt/img/ttt1370.jpg|The Two Towers
2052|2052|[A group of Uruks, covered in shields, approach the main gate.]|https://www.tk421.net/lotr/film/ttt/img/ttt1371.jpg|The Two Towers
2053|2053|[The elves shoot, and many of the Uruks fall down.]|https://www.tk421.net/lotr/film/ttt/img/ttt1372.jpg|The Two Towers
2054|2054|"Théoden: ""Is this it? Is this all you can conjure, Saruman?"""|https://www.tk421.net/lotr/film/ttt/img/ttt1374.jpg|The Two Towers
2055|2055|[Below, the troops carry Saruman's explosives to the drain. An Uruk soldier carrying a bright torch runs towards the hole.]|https://www.tk421.net/lotr/film/ttt/img/ttt1377.jpg|The Two Towers
2056|2056|"Aragorn: ""Togo hon dad, Legolas! Dago hon!"" (Legolas, stop him! Kill him!)"|https://www.tk421.net/lotr/film/ttt/img/ttt1378.jpg|The Two Towers
2057|2057|[Legolas hits the Uruk with two arrows, but fails to kill it, letting the Uruk-hai light the explosives.]|https://www.tk421.net/lotr/film/ttt/img/ttt1379.jpg|The Two Towers
2058|2058|[A large part of the wall explodes.]|https://www.tk421.net/lotr/film/ttt/img/ttt1381.jpg|The Two Towers
2059|2059|[Théoden looks upon in shock.]|https://www.tk421.net/lotr/film/ttt/img/ttt1384.jpg|The Two Towers
2060|2060|[Huge boulders fly through the air. Aragorn lies on the ground, unconscious. Saruman's army starts to crowd through the hole in the wall. At the gates, the Uruks try to break through.]|https://www.tk421.net/lotr/film/ttt/img/ttt1386.jpg|The Two Towers
2061|2061|"Théoden: ""Brace the gates!"""|https://www.tk421.net/lotr/film/ttt/img/ttt1387.jpg|The Two Towers
2062|2062|[The men run to the gate and try to hold it, as the Uruks pound from the other side.]|https://www.tk421.net/lotr/film/ttt/img/ttt1388.jpg|The Two Towers
2063|2063|[Men (including one that looks a great deal like the belching oaf from Bree) throw rocks and spears down on the orcs below.]|https://www.tk421.net/lotr/film/ttt/img/ttt1389.jpg|The Two Towers
2064|2064|[Aragorn regains consciousness as the Uruks run towards him.]|https://www.tk421.net/lotr/film/ttt/img/ttt1393.jpg|The Two Towers
2065|2065|[Gimli sees this and jumps down from the wall, landing in a pool. He hacks the attacking Uruks.]|https://www.tk421.net/lotr/film/ttt/img/ttt1395.jpg|The Two Towers
2066|2066|"Aragorn: ""Hado i philinn!"" (Hurl the arrows!)"|https://www.tk421.net/lotr/film/ttt/img/ttt1397.jpg|The Two Towers
2067|2067|" Aragorn: ""Herio!"" (Charge!)"|https://www.tk421.net/lotr/film/ttt/img/ttt1399.jpg|The Two Towers
2068|2068|[They attack, Aragorn leading them.]|https://www.tk421.net/lotr/film/ttt/img/ttt1401.jpg|The Two Towers
2069|2069|[Legolas takes a shield from the ground and rides down the stairs on it, shooting arrows at the Uruks.]|https://www.tk421.net/lotr/film/ttt/img/ttt1405.jpg|The Two Towers
2070|2070|[The Uruks continue flowing in from the hole in the wall, but they are met by men and elves and a dwarf.]|https://www.tk421.net/lotr/film/ttt/img/ttt1410.jpg|The Two Towers
2071|2071|"Treebeard: ""The Ents cannot hold back this war. We must weather such things as we have always done."""|https://www.tk421.net/lotr/film/ttt/img/ttt1411.jpg|The Two Towers
2072|2072|"Merry: ""How can that be your decision?!"""|https://www.tk421.net/lotr/film/ttt/img/ttt1413.jpg|The Two Towers
2073|2073|"Treebeard: ""This is not our war."""|https://www.tk421.net/lotr/film/ttt/img/ttt1414.jpg|The Two Towers
2074|2074|"Merry: ""But your part of this world! Aren't you?"""|https://www.tk421.net/lotr/film/ttt/img/ttt1415.jpg|The Two Towers
2075|2075|[The Ents glance at each other, looking self-conscious.]|https://www.tk421.net/lotr/film/ttt/img/ttt1417.jpg|The Two Towers
2076|2076|"Merry: ""You must help. Please. You must do something."""|https://www.tk421.net/lotr/film/ttt/img/ttt1418.jpg|The Two Towers
2077|2077|"Treebeard: ""You are young and brave, master Merry. But your part in this tale is over. Go back to your home."""|https://www.tk421.net/lotr/film/ttt/img/ttt1420.jpg|The Two Towers
2078|2078|"Pippin: ""Maybe Treebeard's right. We don't belong here, Merry. It's too big for us. What can we do in the end?"""|https://www.tk421.net/lotr/film/ttt/img/ttt1422.jpg|The Two Towers
2079|2079|"Pippin: ""We've got the Shire. Maybe we should go home."""|https://www.tk421.net/lotr/film/ttt/img/ttt1423.jpg|The Two Towers
2080|2080|"Merry: ""The fires of Isengard will spread. And the woods of Tuckburough and Buckland will burn. And all that was once green and good in this world will be gone."""|https://www.tk421.net/lotr/film/ttt/img/ttt1424.jpg|The Two Towers
2081|2081|[Merry grabs Pippin's shoulder.]|https://www.tk421.net/lotr/film/ttt/img/ttt1426.jpg|The Two Towers
2082|2082|"Merry: ""There won't be a Shire, Pippin."""|https://www.tk421.net/lotr/film/ttt/img/ttt1427.jpg|The Two Towers
2083|2083|[Legolas, Gimli and Aragorn are fighting.]|https://www.tk421.net/lotr/film/ttt/img/ttt1430.jpg|The Two Towers
2084|2084|"Théoden: ""Aragorn, pull back to the gate!"""|https://www.tk421.net/lotr/film/ttt/img/ttt1433.jpg|The Two Towers
2085|2085|[Haldir nods at him and calls for the others.]|https://www.tk421.net/lotr/film/ttt/img/ttt1436.jpg|The Two Towers
2086|2086|"Gimli: ""What are you doing? Stop it!"""|https://www.tk421.net/lotr/film/ttt/img/ttt1437.jpg|The Two Towers
2087|2087|[Haldir stumbles in pain, as he looks around. Behind him, another Uruk strikes Haldir at his back.]|https://www.tk421.net/lotr/film/ttt/img/ttt1441.jpg|The Two Towers
2088|2088|[Haldir looks around in disbelief, and sees all the dead elves around him.]|https://www.tk421.net/lotr/film/ttt/img/ttt1446.jpg|The Two Towers
2089|2089|[Aragorn rushes to Haldir. The elf dies in Aragorn's arms.]|https://www.tk421.net/lotr/film/ttt/img/ttt1448.jpg|The Two Towers
2090|2090|[Aragorn lays Haldir down, as more Uruk-hai approach him. He jumps on one of the ladders and falls down with them.]|https://www.tk421.net/lotr/film/ttt/img/ttt1451.jpg|The Two Towers
2091|2091|"Gamling: ""Brace the gate!"""|https://www.tk421.net/lotr/film/ttt/img/ttt1453.jpg|The Two Towers
2092|2092|"Théoden: ""To the gate! Draw your swords!"""|https://www.tk421.net/lotr/film/ttt/img/ttt1454.jpg|The Two Towers
2093|2093|[The king, with his men, try to defend the breaking gate.]|https://www.tk421.net/lotr/film/ttt/img/ttt1456.jpg|The Two Towers
2094|2094|[Aragorn rushes to the gate.]|https://www.tk421.net/lotr/film/ttt/img/ttt1458.jpg|The Two Towers
2095|2095|"Aragorn: ""How long do you need?"""|https://www.tk421.net/lotr/film/ttt/img/ttt1459.jpg|The Two Towers
2096|2096|"Théoden: ""As long as you can give me!"""|https://www.tk421.net/lotr/film/ttt/img/ttt1460.jpg|The Two Towers
2097|2097|"Aragorn: ""Gimli!"""|https://www.tk421.net/lotr/film/ttt/img/ttt1461.jpg|The Two Towers
2098|2098|[Aragorn and Gimli sneak around to the other side of the gate. Aragorn takes a peek at the many Uruks.]|https://www.tk421.net/lotr/film/ttt/img/ttt1463.jpg|The Two Towers
2099|2099|"Gimli: ""Come on. We can take 'em!"""|https://www.tk421.net/lotr/film/ttt/img/ttt1464.jpg|The Two Towers
2100|2100|"Aragorn: ""It's a long way."""|https://www.tk421.net/lotr/film/ttt/img/ttt1465.jpg|The Two Towers
2101|2101|"Gimli: ""Toss me."""|https://www.tk421.net/lotr/film/ttt/img/ttt1466.jpg|The Two Towers
2102|2102|"Aragorn: ""What?"""|https://www.tk421.net/lotr/film/ttt/img/ttt1467.jpg|The Two Towers
2103|2103|[Aragorn throws Gimli, and jups after him. The two battle the troops at the gate.]|https://www.tk421.net/lotr/film/ttt/img/ttt1468.jpg|The Two Towers
2104|2104|"Théoden: ""Shore up the door!"""|https://www.tk421.net/lotr/film/ttt/img/ttt1469.jpg|The Two Towers
2105|2105|[Saruman's army puts up more ladders.]|https://www.tk421.net/lotr/film/ttt/img/ttt1470.jpg|The Two Towers
2106|2106|[Legolas shoots the chain for one of the ladders. It falls, crushing some of the Uruks below.]|https://www.tk421.net/lotr/film/ttt/img/ttt1474.jpg|The Two Towers
2107|2107|[The men try to seal the gates, as Aragorn and Gimli continue fighting on the other side.]|https://www.tk421.net/lotr/film/ttt/img/ttt1475.jpg|The Two Towers
2108|2108|"Théoden: ""Gimli! Aragorn! Get out of there!"""|https://www.tk421.net/lotr/film/ttt/img/ttt1477.jpg|The Two Towers
2109|2109|[Legolas throws down a rope. Aragorn, holding Gimli with him, jumps on to it. Legolas pulls them both up.]|https://www.tk421.net/lotr/film/ttt/img/ttt1478.jpg|The Two Towers
2110|2110|[More ladders rise.]|https://www.tk421.net/lotr/film/ttt/img/ttt1482.jpg|The Two Towers
2111|2111|"Théoden: ""Pull everybody back. Pull them back!"""|https://www.tk421.net/lotr/film/ttt/img/ttt1484.jpg|The Two Towers
2112|2112|"Gamling: ""Fall back! Retreat! Retreat!"""|https://www.tk421.net/lotr/film/ttt/img/ttt1485.jpg|The Two Towers
2113|2113|[Merry and Pippin are riding Treebeard.]|https://www.tk421.net/lotr/film/ttt/img/ttt1486.jpg|The Two Towers
2114|2114|"Treebeard: ""I will leave you at the western borders of the forest. You can make your way north to your homeland from there."""|https://www.tk421.net/lotr/film/ttt/img/ttt1487.jpg|The Two Towers
2115|2115|"Pippin: ""Wait! Stop! Stop! Turn around. Turn around. Take us south!"""|https://www.tk421.net/lotr/film/ttt/img/ttt1488.jpg|The Two Towers
2116|2116|"Treebeard: ""South? But that will lead you past — Isengard."""|https://www.tk421.net/lotr/film/ttt/img/ttt1491.jpg|The Two Towers
2117|2117|"Pippin: ""Yes. Exactly. If we go south we can slip past Saruman unnoticed. The closer we are to danger, the farther we are from harm. It's the last thing he'll expect."""|https://www.tk421.net/lotr/film/ttt/img/ttt1494.jpg|The Two Towers
2118|2118|"Treebeard: ""Hmm. That doesn't make sense to me. But then, you are very small. Perhaps your right. South it is then."""|https://www.tk421.net/lotr/film/ttt/img/ttt1495.jpg|The Two Towers
2119|2119|"Treebeard: ""Hold on, little Shirelings. I always like going south. Somehow it feels like going down hill."""|https://www.tk421.net/lotr/film/ttt/img/ttt1497.jpg|The Two Towers
2120|2120|"Merry: ""Are you mad, we'll be caught."""|https://www.tk421.net/lotr/film/ttt/img/ttt1498.jpg|The Two Towers
2121|2121|"Pippin: ""No we won't. Not this time."""|https://www.tk421.net/lotr/film/ttt/img/ttt1499.jpg|The Two Towers
2122|2122|[Frodo, Sam, and Gollum approach a city.]|https://www.tk421.net/lotr/film/ttt/img/ttt1500.jpg|The Two Towers
2123|2123|"Man: ""Look. Osgiliath burns. Mordor has come."""|https://www.tk421.net/lotr/film/ttt/img/ttt1502.jpg|The Two Towers
2124|2124|"Frodo: ""The Ring will not save Gondor. It has only the power to destroy."""|https://www.tk421.net/lotr/film/ttt/img/ttt1503.jpg|The Two Towers
2125|2125|"Frodo: ""Please, let me go."""|https://www.tk421.net/lotr/film/ttt/img/ttt1504.jpg|The Two Towers
2126|2126|[Faramir looks at Frodo, but motions his men to move.]|https://www.tk421.net/lotr/film/ttt/img/ttt1505.jpg|The Two Towers
2127|2127|[Treebeard carryies the hobbits near Isengard.]|https://www.tk421.net/lotr/film/ttt/img/ttt1509.jpg|The Two Towers
2128|2128|[Treebeard stops as he sees cut and burned trees.]|https://www.tk421.net/lotr/film/ttt/img/ttt1510.jpg|The Two Towers
2129|2129|"Pippin: ""I'm sorry, Treebeard."""|https://www.tk421.net/lotr/film/ttt/img/ttt1513.jpg|The Two Towers
2130|2130|[Treebeard's leaves ruffle in anger.]|https://www.tk421.net/lotr/film/ttt/img/ttt1515.jpg|The Two Towers
2131|2131|[Treebeard lets out a powerful cry that echoes through the forests.]|https://www.tk421.net/lotr/film/ttt/img/ttt1517.jpg|The Two Towers
2132|2132|"Treebeard: ""There is no curse in elvish, entish or the tongues of men for this treachery."""|https://www.tk421.net/lotr/film/ttt/img/ttt1518.jpg|The Two Towers
2133|2133|"Pippin: ""Look at the trees, they're moving!"""|https://www.tk421.net/lotr/film/ttt/img/ttt1520.jpg|The Two Towers
2134|2134|[The hobbits look as Ents march out from the forest.]|https://www.tk421.net/lotr/film/ttt/img/ttt1526.jpg|The Two Towers
2135|2135|"Merry: ""Yes!"""|https://www.tk421.net/lotr/film/ttt/img/ttt1527.jpg|The Two Towers
2136|2136|"Treebeard: ""Rárum-rum! Come my friends. The Ents are going to war. It is likely that we go to our doom. The last march of the Ents."""|https://www.tk421.net/lotr/film/ttt/img/ttt1530.jpg|The Two Towers
2137|2137|[The Ents march towards Isengard.]|https://www.tk421.net/lotr/film/ttt/img/ttt1533.jpg|The Two Towers
2138|2138|[Osgiliath is under attack. Faramir and his prisoners enter the city.]|https://www.tk421.net/lotr/film/ttt/img/ttt1534.jpg|The Two Towers
2139|2139|"Madril: ""Faramir, orcs have taken the eastern shore. Their numbers are too great. By nightfall we'll be overrun."""|https://www.tk421.net/lotr/film/ttt/img/ttt1537.jpg|The Two Towers
2140|2140|"Frodo: ""It's calling to him, Sam. His eye is almost on me."""|https://www.tk421.net/lotr/film/ttt/img/ttt1540.jpg|The Two Towers
2141|2141|"Sam: ""Hold on, Mister Frodo."""|https://www.tk421.net/lotr/film/ttt/img/ttt1541.jpg|The Two Towers
2142|2142|"Faramir: ""Take them to my father. Tell him, Faramir sends a mighty gift. A weapon that will change our fortunes in this war."""|https://www.tk421.net/lotr/film/ttt/img/ttt1544.jpg|The Two Towers
2143|2143|"Sam: ""You wanna know what happened to Boromir? You wanna know why your brother died?"""|https://www.tk421.net/lotr/film/ttt/img/ttt1547.jpg|The Two Towers
2144|2144|"Sam: ""He tried to take the Ring from Frodo. After swearing an oath to protect him. He tried to kill him! The Ring drove your brother mad!"""|https://www.tk421.net/lotr/film/ttt/img/ttt1549.jpg|The Two Towers
2145|2145|"[An offscreen voice cries ""Look out!"" A tower is hit with a boulder and crumbles.]"|https://www.tk421.net/lotr/film/ttt/img/ttt1552.jpg|The Two Towers
2146|2146|"Frodo: ""They're here. They've come."""|https://www.tk421.net/lotr/film/ttt/img/ttt1555.jpg|The Two Towers
2147|2147|"Faramir: ""Nazgûl!"""|https://www.tk421.net/lotr/film/ttt/img/ttt1556.jpg|The Two Towers
2148|2148|[A Nazgûl on a winged beast flies over Osgiliath. Frodo stares at it, as the men around him start to run.]|https://www.tk421.net/lotr/film/ttt/img/ttt1559.jpg|The Two Towers
2149|2149|[Gollum is terrified. Faramir grabs the hobbits and leads them to cover.]|https://www.tk421.net/lotr/film/ttt/img/ttt1561.jpg|The Two Towers
2150|2150|[At Fort Eorlingas, Uruks try to break through the inner door.]|https://www.tk421.net/lotr/film/ttt/img/ttt1564.jpg|The Two Towers
2151|2151|"Théoden: ""The fortress is taken. It is over."""|https://www.tk421.net/lotr/film/ttt/img/ttt1565.jpg|The Two Towers
2152|2152|"Aragorn: ""You said this fortress would never fall while your men defend it. They still defend it. They have died defending it!"""|https://www.tk421.net/lotr/film/ttt/img/ttt1566.jpg|The Two Towers
2153|2153|"Aragorn: ""Is there no other way?"""|https://www.tk421.net/lotr/film/ttt/img/ttt1569.jpg|The Two Towers
2154|2154|"Gamling: ""There is one passage. It leads into the mountains. But they will not get far. The Uruk-hai are too many."""|https://www.tk421.net/lotr/film/ttt/img/ttt1570.jpg|The Two Towers
2155|2155|"Aragorn: ""Send word for the women and children to make for the mountain pass. And barricade the entrance!"""|https://www.tk421.net/lotr/film/ttt/img/ttt1572.jpg|The Two Towers
2156|2156|"Théoden: ""So much death. What can men do against such reckless hate?"""|https://www.tk421.net/lotr/film/ttt/img/ttt1574.jpg|The Two Towers
2157|2157|"Aragorn: ""Ride out with me."""|https://www.tk421.net/lotr/film/ttt/img/ttt1575.jpg|The Two Towers
2158|2158|"Théoden: ""For death and glory?"""|https://www.tk421.net/lotr/film/ttt/img/ttt1576.jpg|The Two Towers
2159|2159|"Gimli: ""The sun is rising."""|https://www.tk421.net/lotr/film/ttt/img/ttt1578.jpg|The Two Towers
2160|2160|[Aragorn looks up to the window as the sun rises.]|https://www.tk421.net/lotr/film/ttt/img/ttt1579.jpg|The Two Towers
2161|2161|"Gandalf (voiceover): ""Look to my coming at first light on the fifth day. At dawn, look to the East."""||
2162|2162|"Théoden: ""Yes. Yes! The horn of Helm Hammerhand shall sound in the deep, one last time."""|https://www.tk421.net/lotr/film/ttt/img/ttt1580.jpg|The Two Towers
2163|2163|"Gimli: ""Yes!"""|https://www.tk421.net/lotr/film/ttt/img/ttt1582.jpg|The Two Towers
2164|2164|"Théoden: ""Let this be the hour when we draw swords together."""|https://www.tk421.net/lotr/film/ttt/img/ttt1583.jpg|The Two Towers
2165|2165|"Théoden: ""Fell deeds awake. Now for wrath. Now for ruin. And the red dawn!"""|https://www.tk421.net/lotr/film/ttt/img/ttt1587.jpg|The Two Towers
2166|2166|[Gimli blows in to the horn and the doors  give in.]|https://www.tk421.net/lotr/film/ttt/img/ttt1590.jpg|The Two Towers
2167|2167|"Théoden: ""Forð Eorlingas!"""|https://www.tk421.net/lotr/film/ttt/img/ttt1592.jpg|The Two Towers
2168|2168|[The King rides out with Aragorn, Legolas and his men by his side. They fight as Gimli blows the horn.]|https://www.tk421.net/lotr/film/ttt/img/ttt1594.jpg|The Two Towers
2169|2169|[The men fight down the causeway into the Uruk army. Aragorn stops and looks up. He sees Gandalf on the back of Shadowfax.]|https://www.tk421.net/lotr/film/ttt/img/ttt1596.jpg|The Two Towers
2170|2170|"Aragorn: ""Gandalf."""|https://www.tk421.net/lotr/film/ttt/img/ttt1597.jpg|The Two Towers
2171|2171|"Gandalf: ""Théoden king stands alone."""|https://www.tk421.net/lotr/film/ttt/img/ttt1598.jpg|The Two Towers
2172|2172|"Èomer: ""Not alone."""|https://www.tk421.net/lotr/film/ttt/img/ttt1600.jpg|The Two Towers
2173|2173|[Gandalf and the Rohirrim charge down a hill to Uruk-hai.]|https://www.tk421.net/lotr/film/ttt/img/ttt1601.jpg|The Two Towers
2174|2174|[The Uruk-hai point their spears at them, but are blinded when the sun rises. They fight.]|https://www.tk421.net/lotr/film/ttt/img/ttt1606.jpg|The Two Towers
2175|2175|[Ents enter Isengard, throwing boulders.]|https://www.tk421.net/lotr/film/ttt/img/ttt1613.jpg|The Two Towers
2176|2176|[Orcs try to defend the Isengard, but are squashed by the Ents. One of the Ents is pulled down, and orcs climb on to it, chopping it with their axes. Treebeard then throws a stone, saving his fellow Ent. The hobbits cheer.]|https://www.tk421.net/lotr/film/ttt/img/ttt1615.jpg|The Two Towers
2177|2177|[Saruman runs out to his balcony and watches.]|https://www.tk421.net/lotr/film/ttt/img/ttt1620.jpg|The Two Towers
2178|2178|[Merry and Pippin throw rocks on the orcs below.]|https://www.tk421.net/lotr/film/ttt/img/ttt1622.jpg|The Two Towers
2179|2179|[One of the Ents is set on fire with lit arrows. Saruman watches at his balcony.]|https://www.tk421.net/lotr/film/ttt/img/ttt1623.jpg|The Two Towers
2180|2180|[An Ent pulls open the beams supporting the dam.]|https://www.tk421.net/lotr/film/ttt/img/ttt1626.jpg|The Two Towers
